FIPS,tyoung,told,D_biep_Young_Good_all
1093,6.6153846153846105,7.357142857142861,0.567407337334881
1095,7.17460317460317,7.22222222222222,0.45813882291248903
1097,7.21042830540037,7.191806331471139,0.441806344422215
1099,7.2,8.4,0.520799986932858
11001,7.10611246943765,6.840097799511,0.44013658025071
1101,6.997142857142861,7.1,0.47839471381142795
1103,6.79120879120879,6.8351648351648295,0.497626091291988
1105,8.0,8.0,0.600346705065709
1107,7.77777777777778,7.44444444444444,0.442390548937147
1109,7.46713615023474,7.3051643192488305,0.401239020250758
1111,7.97674418604651,7.0,0.40417337922779
1113,7.26470588235294,7.68627450980392,0.461668128553993
1115,7.26315789473684,7.33333333333333,0.449364612502459
1117,7.515306122448979,7.26020408163265,0.437634844033425
1119,7.77777777777778,7.66666666666667,0.513889866065616
1121,6.56521739130435,6.80434782608696,0.492363528869484
1123,7.30434782608696,7.78260869565217,0.4888958754980399
1125,7.42726347914547,7.14867617107943,0.437058634119982
1127,7.16,7.12,0.52247574743154
1129,7.0,7.22222222222222,0.25226946667566696
1131,8.0,8.5,0.418240561454928
1133,7.153846153846152,6.8461538461538485,0.4628650380967151
12001,7.32874918140144,7.03669724770642,0.45814333192804
12003,7.09090909090909,7.4545454545454515,0.5517035797709721
12005,7.036144578313251,7.04216867469879,0.4867051615825471
12007,8.03846153846154,7.3076923076923075,0.25202491246195896
12009,7.064010450685831,6.794905290659701,0.4452932054639621
12011,7.09175627240143,6.94980279670133,0.484506100151835
12013,7.25,7.25,0.6580038413542729
12015,6.80120481927711,6.68072289156626,0.4468783566164449
12017,7.036764705882349,6.76102941176471,0.48300719531792896
12019,6.72727272727273,6.54195804195804,0.426091598906855
12021,6.91735537190083,6.79558011049724,0.469814081401649
12023,6.828125,7.269841269841268,0.518724517398123
12027,7.3,7.1,0.26429299131122896
12029,6.23076923076923,7.53846153846154,0.5597770550877371
12031,6.9859841560024405,6.9488428745432405,0.454624641581282
12033,6.97470817120623,6.931906614785991,0.46623863919137104
12035,7.065573770491801,7.2704918032786905,0.471059236087756
12037,8.36363636363636,8.18181818181818,0.6396102701522379
12039,7.196078431372548,8.36,0.612650553582839
12041,6.8076923076923075,6.8846153846153895,0.30263029438649103
12043,6.33333333333333,7.33333333333333,0.5729764593879489
12045,6.125,7.625,0.407423804108048
12047,7.0,7.66666666666667,0.47497512824829796
12049,6.6153846153846105,5.8461538461538485,0.645432118299007
12051,7.0,8.0,0.490496276255931
12053,6.70481927710843,6.89759036144578,0.45168404764439396
12055,6.9375,7.109375,0.410508698401141
12057,7.05753424657534,6.93086926762491,0.444323090736535
12059,6.6,7.0,0.440679325664266
12061,7.06622516556291,6.81333333333333,0.46590901987516004
12063,6.6122448979591795,7.20408163265306,0.37395045961109
12065,7.6875,7.875,0.48475538890738795
12067,6.5,6.5,-0.0373415339847003
12069,6.93162393162393,7.00569800569801,0.43853902359298297
12071,7.111869031377901,6.905737704918032,0.4645964964507461
12073,7.29266958424508,7.112568306010928,0.501894340431869
12075,6.75675675675676,6.8648648648648605,0.493729894148995
12077,5.66666666666667,9.0,0.5614825279429461
12079,7.81818181818182,7.77272727272727,0.44936220352348
12081,7.02284710017575,6.57293497363796,0.44984194555056495
12083,6.81330472103004,6.8448275862068995,0.48857367397875
12085,6.939849624060153,6.58646616541353,0.391350633790735
12086,7.17906382978723,7.22487223168654,0.472263838678694
12087,6.889763779527558,7.33070866141732,0.46383756603799103
12089,7.05263157894737,7.09210526315789,0.46911035466942497
12091,6.80542986425339,6.941176470588241,0.4562217860037621
12093,7.35,6.8,0.391186925851843
12095,7.0927215189873385,7.013607594936709,0.43597790439728995
12097,7.01790281329923,7.142857142857139,0.4411981292509911
12099,7.05809128630705,6.792408066429419,0.4924131094615421
12101,6.95195729537367,6.8879003558718885,0.42080389443955296
12103,6.991253644314869,6.837222870478411,0.45332579461134004
12105,7.00358422939068,6.88263473053892,0.443616836489346
12107,6.946428571428571,6.982142857142861,0.3820583663845871
12109,6.9311377245509025,6.600600600600599,0.44272632612502394
12111,6.86301369863014,6.84090909090909,0.43103482112082
12113,6.98952879581152,6.717277486910992,0.479334022880127
12115,6.94710327455919,6.9068010075566795,0.478751129957613
12117,7.32029598308668,7.028571428571429,0.469925137695786
12119,6.405405405405412,6.918918918918918,0.4543986394225461
12121,7.3125,7.71875,0.531774760465986
12123,6.82352941176471,6.23529411764706,0.405626721248775
12125,7.3,6.7,0.5910704440221429
12127,6.9040680024286605,6.67941712204007,0.47986722451251795
12129,7.0138888888888875,7.06944444444444,0.5561961528608679
12131,6.78947368421053,6.5263157894736805,0.524599561742954
12133,7.411764705882349,8.23529411764706,0.519125912712557
13001,6.61904761904762,7.857142857142861,0.2631490045641
13003,7.25,8.125,0.296520782454021
13005,6.8888888888888875,8.22222222222222,0.42603688941632795
13007,6.0,7.0,0.388130352769738
13009,7.2034632034632,7.09090909090909,0.449446001460241
13011,7.27272727272727,7.09090909090909,0.21785312587010505
13013,6.66,6.88,0.414949468987279
13015,6.7956204379562,7.0583941605839415,0.4477765425160461
13017,5.3684210526315805,7.42105263157895,0.34323492591045596
13019,6.91304347826087,7.5217391304347805,0.570019453813589
13021,7.2290076335877895,6.86259541984733,0.49911804935961795
13023,5.58333333333333,7.5,0.3952198398436539
13025,6.83333333333333,8.16666666666667,0.24646358149608802
13027,7.21428571428571,7.071428571428571,0.44074801699295096
13029,6.62962962962963,7.2037037037037015,0.43329567782195294
13031,7.486997635933808,6.988207547169808,0.48963480203363896
13033,6.956284153005461,6.98360655737705,0.42634211985388304
13035,6.454545454545452,7.18181818181818,0.391425720015527
13037,6.33333333333333,6.0,0.8013731057403221
13039,6.32307692307692,6.86153846153846,0.48193436055164596
13043,7.6,7.5,0.655481878113551
13045,7.062678062678058,7.091428571428571,0.48721014924824
13047,7.46296296296296,7.33333333333333,0.445423567046776
13049,6.66666666666667,8.0,0.597932224449626
13051,7.02195945945946,7.00506756756757,0.4565563343973521
13053,8.16666666666667,8.33333333333333,0.5848785396374531
13055,6.950819672131151,6.6885245901639285,0.318524974089549
13057,7.11089866156788,7.034416826003821,0.4771575148038621
13059,7.55399061032864,7.051764705882349,0.44761533605523995
13061,10.0,10.0,-0.0324548219088549
13063,6.9421221864951805,7.620578778135049,0.461950049968291
13065,7.5,6.82758620689655,0.35686076089866603
13067,7.15465465465465,6.9298948422634,0.4699840879080621
13069,7.05681818181818,7.5795454545454515,0.446524688498349
13071,6.66666666666667,7.69047619047619,0.418110312615942
13073,6.70391061452514,6.8491620111731795,0.4499133284188511
13075,6.73913043478261,7.78260869565217,0.433519752642465
13077,7.19617224880383,6.96650717703349,0.46038320542366495
13079,5.83333333333333,6.16666666666667,0.272126220502894
13081,6.21428571428571,6.0,0.482437248323549
13083,6.454545454545452,6.454545454545452,0.18108863954650198
13085,6.576923076923079,6.6153846153846105,0.44600501614797294
13087,7.41935483870968,7.54838709677419,0.487798236323959
13089,6.996630727762799,7.17294751009421,0.441884098236761
13091,6.6,7.0,0.6528495926127359
13093,8.0,6.9,0.646822706659812
13095,6.91025641025641,7.58974358974359,0.5602898960135849
13097,7.092664092664091,7.525096525096519,0.468513901137984
13099,6.71428571428571,7.28571428571429,0.44539910928799703
13101,7.0,7.0,0.0528695529045594
13103,6.96363636363636,7.4545454545454515,0.40934381571076095
13105,6.27272727272727,6.90909090909091,0.469236652245341
13107,6.78260869565217,8.17391304347826,0.522574576893764
13109,6.86666666666667,6.86666666666667,0.6006219260926979
13111,6.923076923076921,7.12820512820513,0.438004880397406
13113,7.25106382978723,7.144680851063829,0.4804691075754381
13115,7.238095238095242,7.036842105263162,0.41428620924470094
13117,7.136,6.64,0.475339585840794
13119,7.2,7.93333333333333,0.41395048137916796
13121,7.104888613861389,6.96435213887167,0.46053715482620894
13123,6.78260869565217,6.78260869565217,0.344593936692767
13125,7.0,7.0,0.9381195708573828
13127,6.50549450549451,6.747252747252751,0.472432004881289
13129,7.18666666666667,7.18666666666667,0.410513160585334
13131,6.76744186046512,7.65116279069767,0.468844415109759
13133,7.0,8.18181818181818,0.522214276500271
13135,7.163934426229512,6.9830316742081395,0.440046966786642
13137,6.72,7.18,0.429309337203101
13139,7.13,7.035,0.4818793447206189
13141,7.5,8.7,0.523549065705382
13143,6.91666666666667,6.875,0.45596036771479903
13145,6.32,6.84,0.467938820254589
13147,7.09090909090909,6.81818181818182,0.567602962133156
13149,7.71428571428571,7.71428571428571,0.5517236020631711
13151,7.00520833333333,7.13541666666667,0.46799148907058796
13153,7.223529411764709,7.33529411764706,0.479056097639089
13155,7.0,7.16666666666667,0.39968608092889896
13157,6.98924731182796,6.6881720430107485,0.48582154104617103
13159,6.1,7.0,0.36622330548452897
13161,7.09090909090909,6.81818181818182,0.24820816308865598
13163,7.08333333333333,7.66666666666667,0.584306841300454
13165,7.33333333333333,6.66666666666667,0.9250653776174328
13167,6.5,9.5,0.17492192257860795
13169,6.41666666666667,6.58333333333333,0.6742586402081939
13171,7.11363636363636,7.34090909090909,0.431954314200005
13173,7.63636363636364,8.54545454545454,0.42199684456681297
13175,6.91304347826087,7.08695652173913,0.66187155168032
13177,7.04166666666667,7.375,0.49596207745364296
13179,6.325,7.1125,0.40173292223077
13181,5.33333333333333,5.0,0.46382352667794396
13183,6.0,6.28571428571429,0.3590550627392671
13185,7.34811165845649,7.211475409836072,0.42479921738821996
13187,7.68421052631579,7.54736842105263,0.39615195665995395
13189,7.5625,6.8,0.44538218543797997
13191,6.428571428571429,6.571428571428571,0.660853161351199
13193,5.8,6.8,0.0453032235416132
13195,6.923076923076921,7.346153846153848,0.533315765825281
13197,8.5,8.75,0.4925994562286571
13199,7.941176470588241,8.11764705882353,0.346354639009596
13201,4.8,6.6,0.304154358564389
13205,6.78947368421053,7.94736842105263,0.3928464958968
13207,6.57894736842105,6.21052631578947,0.40170584644193297
13209,6.6,7.8,0.6559800040542939
13211,7.108108108108112,6.43243243243243,0.453870187920631
13213,6.80952380952381,7.47619047619048,0.40445578244811403
13215,6.835443037974678,7.304761904761901,0.488216705005406
13217,6.8450704225352075,6.84037558685446,0.4576829802654339
13219,7.628571428571429,7.0571428571428605,0.42788159406763204
13221,7.16666666666667,5.2,0.43435281621469296
13223,6.99019607843137,7.161764705882349,0.423358008905946
13225,7.14634146341463,7.55,0.553541854588837
13227,6.72413793103448,7.06896551724138,0.5142001905093839
13229,7.1304347826087,7.5217391304347805,0.477625051896358
13231,6.625,7.1875,0.283113278945899
13233,7.758620689655171,7.18965517241379,0.44754855798073
13235,7.0,8.25,0.387363021823166
13237,7.3846153846153895,7.53846153846154,0.46133533810998
13239,8.66666666666667,9.0,0.7830827516189008
13241,7.0,7.3076923076923075,0.45480665849228
13243,6.6,6.6,0.595685388965739
13245,6.9549763033175385,7.2298578199052095,0.4402440728003569
13247,6.9050279329608895,7.05586592178771,0.40487144146232
13249,9.5,7.75,0.434958865285002
13251,7.357142857142861,7.142857142857139,0.6216891825659691
13253,7.25,6.75,0.39348057290049604
13255,6.915492957746482,7.1549295774647925,0.422492239477809
13257,6.93103448275862,6.89655172413793,0.49651250196847796
13259,7.75,9.25,0.69642977742351
13261,7.571428571428571,7.257142857142861,0.529882931796092
13263,6.2,5.2,0.487842153734448
13265,7.0,10.0,0.654701841310507
13267,6.93333333333333,7.5333333333333306,0.5130158296608189
13269,7.83333333333333,6.66666666666667,0.606564727470103
13271,7.16666666666667,6.5,0.39986056739140896
13273,6.428571428571429,10.0,0.455886113367867
13275,6.952000000000001,7.44715447154472,0.4910377286596711
13277,7.18367346938776,6.79591836734694,0.4936369138210379
13279,8.210526315789469,8.10526315789474,0.4208994782104529
13281,7.6,7.1,0.28505516490030797
13285,7.17567567567568,7.6554054054054115,0.424142058105155
13287,6.63636363636364,7.72727272727273,0.408919232428488
13289,7.0,6.66666666666667,0.609539059006027
13291,6.466666666666669,7.33333333333333,0.14994593909262302
13293,7.6,7.3,0.5352498294506199
13295,7.03370786516854,7.1123595505618,0.46024827280901
13297,6.915492957746482,7.1830985915492995,0.3863793632229461
13299,7.4,7.1111111111111125,0.431752862789414
13301,6.0,7.0,-0.12394692667959699
13303,7.13333333333333,7.13333333333333,0.40734997615755497
13305,7.48484848484848,7.6969696969697,0.351508234082583
13307,7.0,4.0,0.6213401983163299
13309,7.571428571428571,7.857142857142861,0.5423173432733199
13311,7.26923076923077,7.846153846153848,0.46204535518944
13313,6.82122905027933,6.89944134078212,0.47284660187458394
13315,6.9,7.1,0.530917812083981
13317,5.75,8.0,0.776490411361372
13319,7.6875,6.25,0.525678555915314
13321,6.047619047619048,7.047619047619048,0.49431745035293795
15001,6.98540145985401,6.98905109489051,0.411332085355907
15003,6.909798831927319,6.973342002600781,0.4414103248360421
15007,7.13333333333333,7.64444444444444,0.3813837607707729
15009,7.38983050847458,7.093220338983049,0.44349639656323603
16001,7.01344086021505,6.9247311827957,0.411435511707775
16003,6.0,4.66666666666667,0.33255605702300395
16005,7.03478260869565,7.01304347826087,0.483203618619795
16007,5.66666666666667,7.0,0.20796542923286
16009,7.28571428571429,7.71428571428571,0.632763142437686
16011,7.441176470588241,7.39130434782609,0.376889966021581
16013,7.65277777777778,6.59722222222222,0.42958942427129904
16015,8.16666666666667,7.83333333333333,0.34110615840691805
16017,6.6346153846153895,6.673076923076921,0.454805553841303
16019,7.31547619047619,7.07784431137725,0.42719417675185295
16021,7.428571428571429,6.142857142857139,0.543318798386282
16023,6.0,6.5,0.284615864307713
16027,6.9672131147541,6.9016393442623,0.417862473307586
16029,7.83333333333333,8.0,0.38031615433385796
16031,7.13636363636364,7.0,0.35714917017785297
16035,7.54166666666667,6.83333333333333,0.441662700602738
16037,5.6,7.0,0.316795186582258
16039,6.36842105263158,7.0263157894736805,0.414645709934332
16041,8.375,7.875,0.5449566562692449
16043,7.3076923076923075,7.3846153846153895,0.493696588866628
16045,6.63636363636364,7.18181818181818,0.309159139431886
16047,7.0,7.16666666666667,0.316714378018652
16049,8.0,7.3,0.278419355684572
16051,7.68571428571429,7.028571428571429,0.368969315123357
16053,6.77777777777778,7.44444444444444,0.49623815132493504
16055,6.7962962962962985,6.92901234567901,0.42420632394353097
16057,6.97086092715232,6.940397350993379,0.386951180562921
16059,6.5,5.5,0.295303037284445
16061,9.0,9.0,0.14476548304592401
16063,7.5,7.0,0.35819770818199603
16065,7.51904761904762,7.49365079365079,0.41007721878162195
16067,7.27272727272727,7.18181818181818,0.258806214280997
16069,7.35416666666667,7.46875,0.378371629391026
16071,7.0,7.66666666666667,0.479301843107386
16073,7.857142857142861,7.857142857142861,0.641360788059032
16075,6.428571428571429,7.642857142857139,0.4733917633871721
16077,6.8888888888888875,6.44444444444444,0.283690033356722
16079,7.28,6.96153846153846,0.401606563693652
16081,7.75,7.25,0.615800028805503
16083,6.71974522292994,6.509554140127388,0.3943058496502769
16085,6.83333333333333,7.16666666666667,0.35189204585482203
16087,7.8888888888888875,7.8888888888888875,0.508415061675727
17001,7.2,6.78620689655172,0.466999717944177
17003,6.117647058823531,6.588235294117651,0.5406967419917329
17005,7.593220338983049,7.6440677966101696,0.416417701933414
17007,7.23115577889447,6.989898989898991,0.3886015043455879
17009,7.8888888888888875,7.66666666666667,0.236958657548827
17011,6.75,7.06818181818182,0.40761242739302
17013,6.33333333333333,8.16666666666667,0.19297572569177104
17015,6.238095238095242,6.428571428571429,0.4554632017584551
17017,7.25531914893617,7.29787234042553,0.340773838540245
17019,7.494279710483309,7.02125175151798,0.47115772377387
17021,7.15841584158416,6.9405940594059405,0.351482713689522
17023,7.1025641025641,7.076923076923079,0.524786308699805
17025,8.31818181818182,8.04545454545454,0.408873832205365
17027,7.11904761904762,6.97619047619048,0.37911290357293703
17029,7.59713375796178,7.27229299363057,0.44364319148487
17031,7.11697930366166,6.88900422116117,0.43154967028378494
17033,6.95833333333333,7.08333333333333,0.291013515713513
17035,7.3076923076923075,6.576923076923079,0.480647198598749
17037,7.220850480109742,6.965706447187929,0.449013892744625
17039,7.058823529411759,7.17647058823529,0.31290465611441
17041,7.0,7.0,0.5223040437834021
17043,7.40923494794024,6.86541506446505,0.443098997713507
17045,6.91428571428571,6.28571428571429,0.389433173561735
17047,6.625,7.125,0.53430610811732
17049,7.579439252336449,7.77570093457944,0.44145479330355397
17051,7.75,7.15,0.42566577902243197
17053,7.58620689655172,7.862068965517241,0.412674285680813
17055,6.838709677419351,7.709677419354839,0.51904883978044
17057,7.25984251968504,7.0,0.431220175423596
17059,6.6,7.4,0.1835779380986121
17061,6.5263157894736805,7.05263157894737,0.5551438036665121
17063,7.40769230769231,6.9846153846153785,0.46170007307927796
17065,7.4,7.6,0.18330350149016802
17067,6.86363636363636,6.68181818181818,0.514011389227757
17069,6.4,5.6,0.36511182088363797
17071,7.75,7.625,0.5476792479784041
17073,7.55555555555556,6.71111111111111,0.3849691695174221
17075,6.87179487179487,7.076923076923079,0.336801968295435
17077,6.995,6.773869346733672,0.406279637081234
17079,7.08064516129032,6.8360655737704885,0.42956186099358
17081,6.3,6.33333333333333,0.43234947064589596
17083,7.41635687732342,7.294776119402979,0.435065411288818
17085,7.57894736842105,7.05263157894737,0.384735150048546
17087,6.76923076923077,6.96153846153846,0.625567824560032
17089,7.15956558061821,6.86120401337793,0.45247013667436803
17091,7.571428571428571,7.420634920634919,0.423330369826445
17093,6.9417475728155305,6.97087378640777,0.429478225922591
17095,7.05921052631579,6.92763157894737,0.3676753116618231
17097,7.30080167305681,6.8067666550401125,0.4430636548432539
17099,7.44303797468354,6.69620253164557,0.509001347020195
17101,7.53846153846154,7.53846153846154,0.300314593735646
17103,7.113207547169808,7.509433962264151,0.416420698993469
17105,7.044642857142861,6.59821428571429,0.429413619813159
17107,6.92708333333333,7.375,0.4002734988967921
17109,7.50785340314136,6.756544502617801,0.463997396846489
17111,7.25233022636485,6.76498002663116,0.439771663100752
17113,7.20675830469645,6.800343249427919,0.46996062678677797
17115,7.136200716845878,7.05017921146953,0.425690882794868
17117,7.02649006622517,7.13245033112583,0.4429786847436599
17119,7.22787878787879,7.12242424242424,0.424896615861403
17121,7.41071428571429,6.84821428571429,0.4925884077657121
17123,6.95,7.4,0.588204009399237
17125,7.24489795918367,6.9795918367346905,0.451456626142932
17127,7.08695652173913,6.91304347826087,0.347338631651617
17129,7.17894736842105,7.0421052631578895,0.393006986173803
17131,6.607142857142861,6.821428571428571,0.447840656827362
17133,7.0454545454545485,6.954545454545452,0.449015917288739
17135,7.15,6.99,0.42267463654583
17137,7.18181818181818,7.079545454545452,0.3778902837487589
17139,6.48387096774194,6.09677419354839,0.38194215441676704
17141,6.93333333333333,6.95,0.465658180051414
17143,7.29858657243816,7.168439716312059,0.44351824441956
17145,6.6,6.86666666666667,0.5761012500746011
17147,7.28947368421053,7.44736842105263,0.461727500004671
17149,7.36842105263158,7.15789473684211,0.414754439837204
17151,5.5,7.75,0.268745756699438
17153,6.25,6.9,0.536457462595746
17155,7.875,7.5,0.4654666815012729
17157,6.621621621621621,7.56756756756757,0.490752424912327
17159,7.44444444444444,7.19444444444444,0.5061972620260271
17161,6.88663967611336,7.10526315789474,0.470068749379341
17163,7.06540084388186,7.05285412262156,0.44408491806009204
17165,6.948717948717951,7.41025641025641,0.358242746797071
17167,7.2573170731707295,7.258241758241758,0.35259085338292395
17169,7.44444444444444,7.1111111111111125,0.18487947813830602
17171,7.357142857142861,7.142857142857139,0.3662802163546339
17173,8.13235294117647,7.52941176470588,0.3570059276011471
17175,7.153846153846152,6.25,0.573022022937629
17177,7.17647058823529,7.117647058823531,0.3954173055918621
17179,7.0257069408740405,6.904884318766072,0.4438287938655379
17181,6.45,7.55,0.46282482696662897
17183,7.29319371727749,7.05759162303665,0.39128732634494295
17185,7.16666666666667,7.04166666666667,0.341755110311565
17187,7.58333333333333,7.18333333333333,0.452377159390135
17189,6.31578947368421,6.89473684210526,0.519875507978329
17191,7.423076923076921,7.3846153846153895,0.4639539443351981
17193,8.1,7.95,0.4509969384786801
17195,6.3846153846153895,6.703296703296701,0.44894605388769
17197,7.12007168458781,6.97670250896057,0.449389795957211
17199,6.36,7.06,0.43010139141523296
17201,7.14210526315789,7.09991235758107,0.39889604955542796
17203,6.95744680851064,7.04255319148936,0.418218463974587
18001,6.387096774193551,6.80645161290323,0.3861267770496339
18003,6.966329966329969,6.8851351351351395,0.4279077075846989
18005,7.0048309178744015,6.9417475728155305,0.45863832684659295
18007,6.3846153846153895,7.0,0.278019953413405
18009,7.27272727272727,7.36363636363636,0.263197081857475
18011,7.06818181818182,6.8484848484848495,0.442313919438496
18013,6.882352941176469,7.64705882352941,0.48223791987527603
18015,6.0625,6.375,0.322001802806594
18017,6.51724137931035,7.06896551724138,0.469108986036016
18019,6.99489795918367,7.08121827411168,0.495156039173634
18021,6.851063829787233,7.42553191489362,0.485601603962234
18023,7.29268292682927,7.19512195121951,0.38356603809238
18025,7.81818181818182,8.54545454545454,0.535152145569457
18027,6.86666666666667,7.26666666666667,0.37039166447669497
18029,6.79591836734694,7.16326530612245,0.429261744205479
18031,6.53125,7.03125,0.460626384612795
18033,7.0222222222222195,6.8444444444444414,0.525280969810086
18035,7.56454388984509,7.23235800344234,0.413679703312411
18037,7.13586956521739,7.26630434782609,0.459256173493482
18039,7.194029850746268,7.13059701492537,0.42091213831083
18041,6.881355932203388,6.98305084745763,0.477925647186723
18043,7.138755980861241,6.755980861244018,0.468632376127242
18045,6.75,6.4375,0.535678527904312
18047,7.428571428571429,6.857142857142861,0.5856158618175129
18049,6.95833333333333,7.16666666666667,0.463696440021175
18051,7.06,6.98,0.444446875227604
18053,7.03448275862069,6.94252873563218,0.4098084374123421
18055,6.79661016949153,6.28813559322034,0.515443943509204
18057,7.42929720575783,6.81440677966102,0.41114080413341203
18059,7.30215827338129,7.2446043165467575,0.4353701568130911
18061,7.02777777777778,7.52777777777778,0.4756077194189279
18063,7.01315789473684,6.95175438596491,0.394150933516432
18065,7.15686274509804,7.2156862745098,0.365345640360555
18067,6.8461538461538485,6.76923076923077,0.476591388243104
18069,6.954545454545452,6.86363636363636,0.423226989329795
18071,6.78846153846154,7.21153846153846,0.3637028256655
18073,6.2592592592592595,7.1851851851851904,0.47348577718366297
18075,7.25,7.33333333333333,0.4760819069025751
18077,7.0708661417322825,7.1338582677165405,0.4032020103507701
18079,6.8918918918918886,7.43243243243243,0.3375715952673
18081,7.244712990936557,6.90963855421687,0.45307778320261
18083,7.4,6.971428571428571,0.473466804873134
18085,7.0253164556962,7.05063291139241,0.4266847446470409
18087,7.821428571428571,7.321428571428571,0.48911569717486797
18089,6.98589562764457,6.95338983050847,0.481440962792551
18091,6.832116788321168,6.808823529411759,0.48928386497550397
18093,6.8350515463917505,7.020618556701031,0.4766312198769221
18095,7.28125,7.115625,0.43215953127721896
18097,7.07886967524251,7.00632644453817,0.440642225935644
18099,7.36986301369863,7.10958904109589,0.397150390265164
18101,7.18421052631579,7.28947368421053,0.4162502916576029
18103,7.32258064516129,6.7741935483871,0.556862614747136
18105,7.34260797342193,6.95429995845451,0.443259844938474
18107,6.76086956521739,7.23913043478261,0.519664027186643
18109,6.64761904761905,6.8857142857142914,0.455640975988447
18111,7.91666666666667,8.41666666666667,0.48221905321613795
18113,6.63934426229508,6.8360655737704885,0.48674469698621203
18115,6.625,6.25,0.3251258580225589
18117,7.23636363636364,7.47272727272727,0.44952149728441604
18119,7.03125,7.15625,0.521565120343825
18121,6.47619047619048,7.66666666666667,0.371089349909995
18123,6.5625,6.96969696969697,0.379038752059514
18125,6.911764705882349,7.411764705882349,0.414550014261917
18127,7.26067415730337,7.0089887640449415,0.393796178693948
18129,7.542857142857139,6.971428571428571,0.405772126439653
18131,7.5,7.83333333333333,0.55496537720726
18133,7.3265306122449,6.6530612244897975,0.419460273713615
18135,6.6969696969697,7.0,0.39401582737131496
18137,7.31818181818182,7.0454545454545485,0.43532752025702404
18139,8.1,8.3,0.547880880274739
18141,7.323578595317731,6.89966555183946,0.48292226554126894
18143,7.1980198019802,7.171617161716171,0.383765211361023
18145,7.403508771929821,7.14035087719298,0.399638586780359
18147,7.81578947368421,7.78947368421053,0.545519619061704
18149,7.576923076923079,7.846153846153848,0.335366936609971
18151,6.78217821782178,6.86,0.42160291057736404
18153,7.90909090909091,6.90909090909091,0.614862960399454
18155,7.2,7.5333333333333306,0.335456741295034
18157,7.43231750531538,6.9000708717221775,0.482235561028303
18159,7.63636363636364,6.68181818181818,0.49801749464970796
18161,7.10526315789474,7.26315789473684,0.400219577340317
18163,7.19286871961102,6.84764991896272,0.451310454662838
18165,7.19354838709677,7.32258064516129,0.481054983565776
18167,6.95136778115502,7.2370820668692994,0.453806569367121
18169,7.16666666666667,7.142857142857139,0.4886571781465821
18171,6.27272727272727,7.81818181818182,0.454673238508179
18173,6.8034188034188,6.8974358974359,0.515717306136367
18175,7.65625,7.875,0.525627214698173
18177,6.98305084745763,7.259887005649719,0.46201916966137796
18179,6.966666666666669,7.06666666666667,0.505297674424327
18181,7.20833333333333,6.875,0.34325092357112197
18183,6.74468085106383,6.9148936170212805,0.40587615464956894
19001,8.18181818181818,8.36363636363636,0.532182166977732
19003,8.33333333333333,7.66666666666667,0.409289158991859
19005,7.02777777777778,6.66666666666667,0.504918887246502
